TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_log,AccountBalance_log,Hour,DayOfWeek,TimeSinceLastTransaction_s,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
-0.8558202767445653,-1.105983752797117,-1.1814655237530776,-0.20679364850592954,-0.8882655254504942,-1.0312500026251794,-0.6288583493635111,0.5114228128607691,1.688772666604015,-0.2672075450203478,-0.5405377599750528,0.5405377599750526,1.4197204804104921,-0.7266226911401853,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
-0.289918533703829,0.8053466605675694,0.8342649039403235,-0.20679364850592954,-0.23945210930842015,0.18165363609386953,0.2179287348264127,-0.8567285246325784,-0.2966549177217038,0.18081182304687007,1.8500095165343358,-1.8500095165343355,-0.7043640024907325,-0.7266226911401853,1.4482439726069483,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
0.6146060951714295,-1.218414953583275,0.9629285482611789,-0.20679364850592954,-1.0152960172518242,0.8411065588546064,-0.9539886125836639,-0.8567285246325784,-0.2966549177217038,-0.2672075450203478,-0.5405377599750528,0.5405377599750526,-0.7043640024907325,-0.7266226911401853,1.4482439726069483,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
-0.8163188413573532,1.4799338652845175,-1.1671695632729824,-0.20679364850592954,0.16322049901765498,-0.8571976731991475,0.508493226676899,-0.8567285246325784,-0.2966549177217038,-0.05339887912993168,-0.5405377599750528,0.5405377599750526,1.4197204804104921,-0.7266226911401853,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
-0.9763116455709527,-0.6562589496524849,-0.8383624722307964,-0.20679364850592954,0.3349003728678375,-2.0781533488301025,0.6088328744449101,-0.8567285246325784,1.688772666604015,0.3089257106015489,-0.5405377599750528,0.5405377599750526,1.4197204804104921,-0.7266226911401853,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
-0.11512553860794346,1.9296586684291497,1.5347669674649806,1.452841000206196,-0.24083153778793542,0.35711546172720765,0.2167555886641957,-0.8567285246325784,-0.2966549177217038,-0.8655075924378232,1.8500095165343358,-1.8500095165343355,-0.7043640024907325,1.3762300740028397,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,1.7870803265351975,-0.5951284714867237
0.334258960935908,0.6366998593883324,-1.4673847333549783,-0.20679364850592954,0.05805574341206487,0.6870462879971229,0.44108389171900875,-0.8567285246325784,-0.9584641124969434,0.373079749285106,-0.5405377599750528,0.5405377599750526,-0.7043640024907325,1.3762300740028397,-0.690491394346993,-0.5791889689692399,1.7375845303178776,-0.5595719370593745,-0.5951284714867237
0.11670985884675222,1.7610118672499127,0.3624982080971871,-0.20679364850592954,0.5389506641044198,0.5437131350218822,0.7152914718228294,0.5114228128607691,-0.9584641124969434,-0.052472895138827726,-0.5405377599750528,0.5405377599750526,-0.7043640024907325,-0.7266226911401853,1.4482439726069483,-0.5791889689692399,1.7375845303178776,-0.5595719370593745,-0.5951284714867237
0.7498633951789866,-1.105983752797117,-0.36659577638766006,-0.20679364850592954,-0.9766874037861285,0.9062201785276768,-0.8423678401252461,0.5114228128607691,1.0269634718287755,1.055282889898648,1.8500095165343358,-1.8500095165343355,-0.7043640024907325,-0.7266226911401853,1.4482439726069483,-0.5791889689692399,-0.5755115693951635,1.7870803265351975,-0.5951284714867237
-0.9504455712280688,1.8172274676429916,-0.4809634602284204,-0.20679364850592954,-0.3191999977812273,-1.7162902240857625,0.14749688553453325,-0.8567285246325784,-0.9584641124969434,-0.2672075450203478,-0.5405377599750528,0.5405377599750526,-0.7043640024907325,-0.7266226911401853,1.4482439726069483,1.726552219700698,-0.5755115693951635,-0.5595719370593745,-0.5951284714867237
-0.20426928091282276,1.3675026644983594,-0.7239947883900362,-0.20679364850592954,2.1465361013330813,0.2723169499592927,1.2850229396740762,0.5114228128607691,-0.9584641124969434,-0.9498553951280165,1.8500095165343358,-1.8500095165343355,1.4197204804104921,-0.7266226911401853,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
0.4077802795317077,-1.0497681524040379,-0.7525867093502262,-0.20679364850592954,1.176000478268767,0.7303289593591957,0.9848605787405902,0.5114228128607691,-0.9584641124969434,0.09548664771291814,1.8500095165343358,-1.8500095165343355,1.4197204804104921,-0.7266226911401853,-0.690491394346993,1.726552219700698,-0.5755115693951635,-0.5595719370593745,-0.5951284714867237
0.2964019912022832,0.7491310601744904,-1.5388645357554536,-0.20679364850592954,0.7148970230659665,0.6638359886935223,0.7980529928977038,-0.8567285246325784,-0.9584641124969434,0.39356825686201624,1.8500095165343358,-1.8500095165343355,1.4197204804104921,-0.7266226911401853,-0.690491394346993,-0.5791889689692399,-0.5755115693951635,-0.5595719370593745,1.6803094590682988
